ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
17030039,"02/28/2017, 4:30:00 pm","08/30/2017, 5:01:30 pm",CARROLLTON,GA,30117,100 Block TOM REEEVES DRIVE,BATTERY,Assault ,BATTERY
17030079,"03/02/2017, 12:00:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,900 Block MAPLE STREET,FINANCIAL TRANSACTION CARD FORGERY,Theft,FINANCIAL TRANSACTION CARD FORGERY
17030085,"03/02/2017, 7:43:00 am","09/01/2017, 5:00:50 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17030067,"03/02/2017, 1:00:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17030062,"03/02/2017, 12:35:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,NORTH PARK STREET @ NORTH CLIF,DUI / DRUGS / LESS SAFE,Quality of Life,DUI / DRUGS / LESS SAFE
17030080,"03/02/2017, 6:10:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,400 Block BANKHEAD HIGHWAY,ROBBERY,Robbery,ROBBERY
17030075,"03/02/2017, 3:08:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,200 Block MATTHEWS AVENUE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17030065,"03/02/2017, 12:49:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,100 Block NIZZAER LANE,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17030051,"02/26/2017, 3:00:00 pm","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,100 Block MAPLE STREET,FRAUD- FINANCIAL IDENTITY,Theft,FRAUD- FINANCIAL IDENTITY
17030059,"03/02/2017, 12:20:00 am","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,900 Block SOUTH PARK STREET,FORGERY 1ST DEGREE,Other ,FORGERY 1ST DEGREE
17030042,"03/01/2017, 9:15:00 pm","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,1700 Block SOUTH HIGHWAY 27,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17030043,"03/01/2017, 8:00:00 pm","08/31/2017, 5:00:53 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17022837,"03/01/2017, 6:12:00 am","08/30/2017, 5:01:30 pm",CARROLLTON,GA,30117,700 Block LOVVORN ROAD,DRIVING WHILE LICENSE WITHDRAWN,Traffic,DRIVING WHILE LICENSE WITHDRAWN
17022814,"02/24/2017, 2:30:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,100 Block ADAMSON AVENUE,THEFT BY CONVERSION OF LEASED/RENTED PERSONAL PROPERTY,Theft,THEFT BY CONVERSION OF LEASED/RENTED PERSONAL PROPERTY
17022807,"03/01/2017, 1:30:00 am","08/30/2017, 5:01:30 pm",CARROLLTON,GA,30117,200 Block FOSTER STREET,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17022801,"03/01/2017, 12:38:00 am","08/30/2017, 5:01:30 pm",CARROLLTON,GA,30117,500 Block NORTH AYCOCK STREET,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17022797,"02/28/2017, 11:28:00 pm","08/30/2017, 5:01:30 pm",CARROLLTON,GA,30117,700 Block SOUTH PARK STREET,FINANCIAL TRANSACTION CARD FRAUD,Theft,FINANCIAL TRANSACTION CARD FRAUD
17022786,"02/21/2017, 7:00:00 am","08/23/2017, 5:00:49 pm",CARROLLTON,GA,30116,100 Block DEER PARK DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022777,"02/13/2017, 3:00:00 pm","08/15/2017, 5:01:41 pm",CARROLLTON,GA,30117,100 Block CARTER AVENUE,FRAUD- FINANCIAL IDENTITY,Theft,FRAUD- FINANCIAL IDENTITY
17022685,"02/27/2017, 4:15:00 pm","08/29/2017, 5:01:33 pm",CARROLLTON,GA,30117,100 Block TOM REEVES DRIVE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17022696,"02/25/2017, 11:30:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,NORTH LAKE DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17022753,"02/28/2017, 4:50:00 am","08/29/2017, 5:01:33 pm",CARROLLTON,GA,30117,200 Block ADAMSON SQUARE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022745,"02/24/2017, 3:00:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30116,200 Block FARMINGTON TRACE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022727,"02/28/2017, 2:50:00 am","08/29/2017, 5:01:33 pm",CARROLLTON,GA,30117,1200 Block STEWART STREET,ROBBERY,Robbery,ROBBERY
17022732,"02/28/2017, 2:30:00 am","08/29/2017, 5:01:33 pm",CARROLLTON,GA,30117,700 Block BURNS ROAD,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022695,"02/27/2017, 7:57:00 pm","08/29/2017, 5:01:33 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17022689,"02/25/2017, 12:00:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,,CITY OF CARROLLTON,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022618,"02/24/2017, 7:00:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022634,"02/27/2017, 5:55:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,DEESE COURT & FRANKFORD WAY,LOITERING/PROWLING,Proactive Policing,LOITERING/PROWLING
17022615,"02/27/2017, 2:00:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET G4,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17022613,"02/25/2017, 2:00:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,100 Block APACHE PASS,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022625,"02/27/2017, 3:00:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17022610,"02/27/2017, 12:00:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET G4,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17022595,"02/26/2017, 12:00:00 am","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,100 Block COTTAGE HILL ROAD,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022533,"02/25/2017, 3:00:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,1000 Block ALABAMA STREET LOT 96,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17022586,"02/26/2017, 11:44:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,400 Block HAYS MILL RD,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17022577,"02/26/2017, 1:00:00 am","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,200 Block TETON AVENUE,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE,Other ,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE
17022578,"02/26/2017, 7:30:00 am","08/28/2017, 5:00:48 pm",CARROLLTON,GA,30117,800 Block ALABAMA STREET,BATTERY,Assault ,BATTERY
17022556,"02/26/2017, 5:21:00 am","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,STEWART STREET & SMITH DRIVE,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17022523,"02/25/2017, 7:30:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17022517,"02/25/2017, 6:00:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,1100 Block ROME STREET,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17022510,"02/25/2017, 3:45:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,400 Block ,RECKLESS CONDUCT,Traffic,RECKLESS CONDUCT
17022507,"02/25/2017, 3:30:00 pm","08/27/2017, 5:00:46 pm",CARROLLTON,GA,30117,400 Block ,BATTERY,Assault ,BATTERY
17022356,"02/24/2017, 11:26:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,100 Block CEDAR STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022481,"02/25/2017, 5:51:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022468,"02/25/2017, 5:35:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,DISORDERLY CONDUCT,Quality of Life,DISORDERLY CONDUCT
17022475,"02/25/2017, 6:10:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,1100 Block ALABAMA ST,DISORDERLY CONDUCT-PUBLIC DRUNK,Quality of Life,DISORDERLY CONDUCT-PUBLIC DRUNK
17022461,"02/25/2017, 4:05:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,SOUTH STREET AT BURSON AVENUE,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS,Quality of Life,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS
17022359,"02/19/2017, 7:01:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,1100 Block NORTH PARK STREET,FINANCIAL TRANSACTION CARD FRAUD,Theft,FINANCIAL TRANSACTION CARD FRAUD
17022351,"01/24/2017, 7:00:00 am","07/26/2017, 5:01:37 pm",Carrollton,GA,,,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022331,"02/24/2017, 6:15:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,100 Block PARK LANE,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17022328,"02/24/2017, 6:06:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,600 Block BANKHEAD HIGHWAY,THEFT BY TAKING,Theft,THEFT BY TAKING
17022321,"02/24/2017, 3:25:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,100 Block NORTH AVENUE,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17022317,"02/24/2017, 1:38:00 pm","08/26/2017, 5:01:44 pm",CARROLLTON,GA,,SOUTH PARK STREET,DRIVING WHILE LICENSE WITHDRAWN,Traffic,DRIVING WHILE LICENSE WITHDRAWN
17022311,"02/24/2017, 10:00:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,NORTH CLIFF STREET,BATTERY,Assault ,BATTERY
17022302,"02/24/2017, 9:05:00 am","08/26/2017, 5:01:44 pm",CARROLLTON,GA,30117,1400 Block SOUTH HIGHWAY 27,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17022281,"02/24/2017, 5:53:00 am","08/25/2017, 5:01:30 pm",CARROLLTON,GA,30117,100 Block FAWN CIRCLE,THEFT BY TAKING,Theft,THEFT BY TAKING
17022261,"02/24/2017, 1:50:00 am","08/25/2017, 5:01:30 pm",CARROLLTON,GA,30117,100 Block PARK LANE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17022247,"02/23/2017, 11:00:00 pm","08/25/2017, 5:01:30 pm",CARROLLTON,GA,30117,200 Block BRUMBELOW ROAD,FRAUD- FINANCIAL IDENTITY,Theft,FRAUD- FINANCIAL IDENTITY
17022209,"02/19/2017, 7:00:00 pm","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,200 Block ,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022141,"02/18/2017, 3:00:00 pm","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,1200 Block MAPLE STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17022129,"02/15/2017, 7:00:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,200 Block RIDGECREST AVENUE,THEFT BY TAKING,Theft,THEFT BY TAKING
17022127,"02/22/2017, 4:00:00 am","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,300 Block WEST LAKESHORE DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022122,"02/08/2017, 7:00:00 am","08/10/2017, 5:00:51 pm",CARROLLTON,GA,30117,100 Block GOLFVIEW COURT,FRAUD- FINANCIAL IDENTITY,Theft,FRAUD- FINANCIAL IDENTITY
17022154,"02/23/2017, 12:00:00 am","02/23/2017, 6:04:50 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022172,"02/23/2017, 7:27:00 am","08/25/2017, 5:01:30 pm",CARROLLTON,GA,30117,200 Block NIZZEAR LANE,AGGRAVATED BATTERY,Assault ,AGGRAVATED BATTERY
17022155,"02/22/2017, 10:00:00 pm","08/24/2017, 5:01:50 pm",CARROLLTON,GA,30117,100 Block WILSON CIRCLE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022161,"02/23/2017, 3:45:00 am","08/24/2017, 5:01:50 pm",CARROLLTON,GA,30117,200 Block FOURTH STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022139,"02/22/2017, 9:55:00 pm","08/24/2017, 5:01:50 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17022132,"02/22/2017, 2:30:00 pm","08/24/2017, 5:01:50 pm",CARROLLTON,GA,30117,300 Block SUNSET BLVD,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022124,"02/22/2017, 5:30:00 am","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,100 Block LISA LANE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022119,"02/21/2017, 11:00:00 pm","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,200 Block WEST LAKESHORE DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17022116,"02/22/2017, 11:02:00 am","08/24/2017, 5:01:50 pm",CARROLLTON,GA,30117,1 Block DECOMA DRIVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17022042,"02/22/2017, 1:07:00 am","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,800 Block MAPLE STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17022044,"02/22/2017, 1:00:00 am","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17022031,"02/21/2017, 11:00:00 pm","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,400 Block COLLEGE STREET,Other,Other ,
17022007,"02/20/2017, 2:50:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,400 Block STRIPLING CHAPEL ROAD SUIT,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021945,"02/17/2017, 11:30:00 pm","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block APACHE PASS,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021991,"02/21/2017, 9:00:00 am","08/23/2017, 5:00:48 pm",CARROLLTON,GA,30117,OIL PARK DRIVE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17021980,"02/21/2017, 4:43:00 am","08/22/2017, 5:01:35 pm",CARROLLTON,GA,30117,1700 Block SOUTH HIGHWAY 27,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17021984,"02/21/2017, 3:00:00 am","08/22/2017, 5:01:35 pm",CARROLLTON,GA,30117,900 Block BANKHEAD HIGHWAY,THEFT BY TAKING,Theft,THEFT BY TAKING
17021976,"02/20/2017, 7:30:00 pm","08/22/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block COTTAGE LANE,THEFT BY TAKING,Theft,THEFT BY TAKING
17021925,"02/20/2017, 8:20:00 pm","08/22/2017, 5:01:35 pm",CARROLLTON,GA,30116,100 Block CENTENNIAL DRIVE ROOM 208,BATTERY - FAMILY VIOLENCE,Other ,BATTERY - FAMILY VIOLENCE
17021917,"02/18/2017, 3:00:00 pm","08/20/2017, 5:00:42 pm",Carrollton,GA,,,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021912,"02/20/2017, 2:00:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17021889,"02/20/2017, 4:07:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,NIZZEAR LANE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021908,"02/20/2017, 8:45:00 am","08/22/2017, 5:01:35 pm",CARROLLTON,GA,30117,200 Block MATTHEWS AVENUE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17021893,"02/20/2017, 5:00:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block CHAUCER LANE,THEFT BY TAKING,Theft,THEFT BY TAKING
17021870,"02/19/2017, 10:46:00 pm","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block ,RECKLESS CONDUCT,Traffic,RECKLESS CONDUCT
17021865,"02/19/2017, 8:40:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,1100 Block MAPLE STREET,FINANCIAL TRANSACTION CARD FRAUD,Theft,FINANCIAL TRANSACTION CARD FRAUD
17021861,"02/18/2017, 9:00:00 pm","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30116,1300 Block SOUTH PARK STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17021853,"02/19/2017, 4:00:00 am","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17021839,"02/19/2017, 8:00:00 am","08/21/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block FAIRWAY DRIVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17021767,"02/14/2017, 3:00:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,200 Block HIDDEN LAKES DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021804,"02/19/2017, 4:45:00 am","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30116,100 Block LAKE CROSSING,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17021789,"02/18/2017, 9:00:00 am","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,100 Block FAWN CIRCLE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021778,"02/18/2017, 9:52:00 pm","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021768,"02/18/2017, 6:00:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block APACHE PASS,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021766,"02/18/2017, 6:00:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block APACHE PASS,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021773,"02/17/2017, 8:00:00 pm","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block FAWN CIRCLE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021765,"02/18/2017, 6:40:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block APACHE PASS,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021764,"02/18/2017, 6:15:00 pm","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,FORGERY 4TH DEGREE LESS THAN $1500,Theft,FORGERY 4TH DEGREE LESS THAN $1500
17021755,"02/18/2017, 11:00:00 am","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,1400 Block NORTH HIGHWAY 27,THEFT BY TAKING,Theft,THEFT BY TAKING
17021735,"02/18/2017, 7:36:00 am","08/20/2017, 5:00:45 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17021705,"02/18/2017, 2:13:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT BY RECEIVING STOLEN PROPERTY,Theft,THEFT BY RECEIVING STOLEN PROPERTY
17021699,"02/18/2017, 1:24:00 am","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,900 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021685,"02/17/2017, 7:56:00 pm","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021667,"02/17/2017, 2:01:00 pm","08/19/2017, 5:01:35 pm",CARROLLTON,GA,30117,100 Block SIMS STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17021628,"02/16/2017, 7:00:00 pm","08/18/2017, 5:00:47 pm",CARROLLTON,GA,30116,200 Block VICTORIA VINING,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17021644,"02/17/2017, 5:19:00 am","08/18/2017, 5:00:47 pm",CARROLLTON,GA,30117,100 Block BROCK STREET,Other,Other ,
17021604,"02/16/2017, 9:30:00 pm","08/18/2017, 5:00:47 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,RECKLESS CONDUCT,Traffic,RECKLESS CONDUCT
17011494,"01/18/2017, 12:00:00 am","07/19/2017, 5:01:39 pm",CARROLLTON,GA,30117,1200 Block MAPLE STREET,POSSESSION OF FIREARM OR KNIFE DURING CERTAIN CRIMES,Other ,POSSESSION OF FIREARM OR KNIFE DURING CERTAIN CRIMES
17021559,"02/16/2017, 4:00:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1200 Block STEWART STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17021548,"02/16/2017, 6:20:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021542,"02/16/2017, 4:53:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,LOITERING/PROWLING,Proactive Policing,LOITERING/PROWLING
17021539,"02/16/2017, 4:35:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1200 Block SOUTH PARK STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17021533,"02/16/2017, 3:00:00 am","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY 156,THEFT BY TAKING,Theft,THEFT BY TAKING
17021492,"02/15/2017, 10:28:00 pm","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021495,"02/15/2017, 10:15:00 pm","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1000 Block NORTH PARK STREET ROOM 21,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17021490,"02/14/2017, 3:00:00 pm","08/16/2017, 5:01:15 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,Other,Other ,
17021483,"02/15/2017, 8:50:00 pm","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,300 Block NEWNAN STREE,AGGRAVATED ASSAULT,Assault ,AGGRAVATED ASSAULT
17021472,"02/08/2017, 3:00:00 pm","08/10/2017, 5:00:51 pm",CARROLLTON,GA,30117,400 Block BRADLEY STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17021464,"02/15/2017, 3:15:00 pm","08/17/2017, 5:01:41 pm",CARROLLTON,GA,30117,1000 Block NORTH PARK STREET,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17021424,"02/15/2017, 4:30:00 am","08/16/2017, 5:01:15 pm",CARROLLTON,GA,30117,100 Block ALABAMA STREET,PUBLIC DRUNKENNESS,Quality of Life,PUBLIC DRUNKENNESS
17021385,"02/14/2017, 7:00:00 am","08/16/2017, 5:01:15 pm",CARROLLTON,GA,30116,200 Block SHADY VALLEY DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021382,"02/14/2017, 10:15:00 pm","08/16/2017, 5:01:09 pm",Carrollton,GA,,,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17021356,"02/14/2017, 4:30:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,1 Block SHADY VALLEY DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021349,"02/14/2017, 7:00:00 am","08/16/2017, 5:01:15 pm",CARROLLTON,GA,30116,200 Block HIDDEN LAKES DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021243,"02/14/2017, 12:00:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,1 Block SHADY VALLEY DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021279,"02/08/2017, 7:00:00 am","08/10/2017, 5:00:51 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,THEFT BY DECEPTION,Theft,THEFT BY DECEPTION
17021355,"02/14/2017, 1:00:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,200 Block SHADY VALLEY DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
